biweek,year,loc,cases,pop
21,1919,SPOKANE,3,104232.7807
22,1919,SPOKANE,NA,104266.3388
23,1919,SPOKANE,2,104300.0896
24,1919,SPOKANE,2,104334.0319
25,1919,SPOKANE,4,104368.1651
26,1919,SPOKANE,NA,104402.488
1,1920,SPOKANE,NA,104437
2,1920,SPOKANE,4,104471.6999
3,1920,SPOKANE,NA,104506.5865
4,1920,SPOKANE,67,104541.6583
5,1920,SPOKANE,51,104576.9137
6,1920,SPOKANE,160,104612.3514
7,1920,SPOKANE,370,104647.9698
8,1920,SPOKANE,398,104683.7676
9,1920,SPOKANE,266,104719.7433
10,1920,SPOKANE,271,104755.8953
11,1920,SPOKANE,88,104792.2223
12,1920,SPOKANE,38,104828.7228
13,1920,SPOKANE,26,104865.3953
14,1920,SPOKANE,13,104902.2384
15,1920,SPOKANE,4,104939.2505
16,1920,SPOKANE,2,104976.4303
17,1920,SPOKANE,6,105013.7763
18,1920,SPOKANE,2,105051.287
19,1920,SPOKANE,2,105088.9609
20,1920,SPOKANE,4,105126.7967
21,1920,SPOKANE,2,105164.7928
22,1920,SPOKANE,NA,105202.9478
23,1920,SPOKANE,3,105241.2601
24,1920,SPOKANE,8,105279.7285
25,1920,SPOKANE,2,105318.3513
26,1920,SPOKANE,6,105357.1272
1,1921,SPOKANE,20,105396.0547
2,1921,SPOKANE,20,105435.1322
3,1921,SPOKANE,28,105474.3584
4,1921,SPOKANE,4,105513.7319
5,1921,SPOKANE,6,105553.251
6,1921,SPOKANE,6,105592.9144
7,1921,SPOKANE,20,105632.7207
8,1921,SPOKANE,30,105672.6683
9,1921,SPOKANE,48,105712.7558
10,1921,SPOKANE,24,105752.9817
11,1921,SPOKANE,40,105793.3446
12,1921,SPOKANE,38,105833.843
13,1921,SPOKANE,71,105874.4754
14,1921,SPOKANE,34,105915.2405
15,1921,SPOKANE,8,105956.1367
16,1921,SPOKANE,7,105997.1625
17,1921,SPOKANE,NA,106038.3166
18,1921,SPOKANE,NA,106079.5974
19,1921,SPOKANE,2,106121.0035
20,1921,SPOKANE,2,106162.5334
21,1921,SPOKANE,NA,106204.1857
22,1921,SPOKANE,2,106245.9589
23,1921,SPOKANE,NA,106287.8515
24,1921,SPOKANE,NA,106329.8622
25,1921,SPOKANE,NA,106371.9894
26,1921,SPOKANE,NA,106414.2316
1,1922,SPOKANE,NA,106456.5874
2,1922,SPOKANE,2,106499.0554
3,1922,SPOKANE,3,106541.6341
4,1922,SPOKANE,NA,106584.322
5,1922,SPOKANE,NA,106627.1177
6,1922,SPOKANE,NA,106670.0196
7,1922,SPOKANE,NA,106713.0264
8,1922,SPOKANE,NA,106756.1366
9,1922,SPOKANE,2,106799.3488
10,1922,SPOKANE,NA,106842.6613
11,1922,SPOKANE,2,106886.0729
12,1922,SPOKANE,8,106929.5821
13,1922,SPOKANE,4,106973.1873
14,1922,SPOKANE,NA,107016.8871
15,1922,SPOKANE,NA,107060.6801
16,1922,SPOKANE,2,107104.5648
17,1922,SPOKANE,NA,107148.5398
18,1922,SPOKANE,NA,107192.6035
19,1922,SPOKANE,2,107236.7545
20,1922,SPOKANE,NA,107280.9914
21,1922,SPOKANE,2,107325.3127
22,1922,SPOKANE,2,107369.717
23,1922,SPOKANE,2,107414.2027
24,1922,SPOKANE,6,107458.7684
25,1922,SPOKANE,4,107503.4127
26,1922,SPOKANE,2,107548.1341
1,1923,SPOKANE,NA,107592.9311
2,1923,SPOKANE,NA,107637.8024
3,1923,SPOKANE,2,107682.7463
4,1923,SPOKANE,2,107727.7615
5,1923,SPOKANE,NA,107772.8464
6,1923,SPOKANE,5,107817.9998
7,1923,SPOKANE,NA,107863.2199
8,1923,SPOKANE,NA,107908.5055
9,1923,SPOKANE,2,107953.8551
10,1923,SPOKANE,4,107999.2672
11,1923,SPOKANE,4,108044.7402
12,1923,SPOKANE,6,108090.2729
13,1923,SPOKANE,21,108135.8637
14,1923,SPOKANE,15,108181.5111
15,1923,SPOKANE,10,108227.2137
16,1923,SPOKANE,20,108272.9701
17,1923,SPOKANE,7,108318.7787
18,1923,SPOKANE,NA,108364.6381
19,1923,SPOKANE,2,108410.5469
20,1923,SPOKANE,6,108456.5036
21,1923,SPOKANE,10,108502.5067
22,1923,SPOKANE,118,108548.5548
23,1923,SPOKANE,161,108594.6464
24,1923,SPOKANE,509,108640.78
25,1923,SPOKANE,1192,108686.9542
26,1923,SPOKANE,744,108733.1676
1,1924,SPOKANE,701,108779.4186
2,1924,SPOKANE,1219,108825.7058
3,1924,SPOKANE,264,108872.0278
4,1924,SPOKANE,81,108918.3831
5,1924,SPOKANE,52,108964.7702
6,1924,SPOKANE,24,109011.1876
7,1924,SPOKANE,36,109057.634
8,1924,SPOKANE,NA,109104.1078
9,1924,SPOKANE,18,109150.6076
10,1924,SPOKANE,0,109197.1319
11,1924,SPOKANE,24,109243.6793
12,1924,SPOKANE,18,109290.2483
13,1924,SPOKANE,2,109336.8374
14,1924,SPOKANE,11,109383.4453
15,1924,SPOKANE,4,109430.0703
16,1924,SPOKANE,2,109476.7111
17,1924,SPOKANE,1,109523.3662
18,1924,SPOKANE,0,109570.0342
19,1924,SPOKANE,0,109616.7135
20,1924,SPOKANE,4,109663.4027
21,1924,SPOKANE,5,109710.1005
22,1924,SPOKANE,7,109756.8052
23,1924,SPOKANE,13,109803.5154
24,1924,SPOKANE,16,109850.2298
25,1924,SPOKANE,50,109896.9467
26,1924,SPOKANE,14,109943.6648
1,1925,SPOKANE,67,109990.3827
2,1925,SPOKANE,0,110037.0987
3,1925,SPOKANE,1,110083.8115
4,1925,SPOKANE,0,110130.5197
5,1925,SPOKANE,1,110177.2217
6,1925,SPOKANE,0,110223.9161
7,1925,SPOKANE,25,110270.6014
8,1925,SPOKANE,0,110317.2763
9,1925,SPOKANE,0,110363.9391
10,1925,SPOKANE,0,110410.5885
11,1925,SPOKANE,1,110457.223
12,1925,SPOKANE,0,110503.8411
13,1925,SPOKANE,0,110550.4414
14,1925,SPOKANE,0,110597.0224
15,1925,SPOKANE,0,110643.5827
16,1925,SPOKANE,0,110690.1207
17,1925,SPOKANE,0,110736.6351
18,1925,SPOKANE,0,110783.1244
19,1925,SPOKANE,0,110829.587
20,1925,SPOKANE,0,110876.0217
21,1925,SPOKANE,0,110922.4268
22,1925,SPOKANE,0,110968.801
23,1925,SPOKANE,0,111015.1427
24,1925,SPOKANE,0,111061.4505
25,1925,SPOKANE,0,111107.723
26,1925,SPOKANE,0,111153.9587
1,1926,SPOKANE,0,111200.1561
2,1926,SPOKANE,0,111246.3138
3,1926,SPOKANE,0,111292.4302
4,1926,SPOKANE,1,111338.5041
5,1926,SPOKANE,0,111384.5338
6,1926,SPOKANE,0,111430.5179
7,1926,SPOKANE,0,111476.4551
8,1926,SPOKANE,0,111522.3437
9,1926,SPOKANE,1,111568.1824
10,1926,SPOKANE,1,111613.9696
11,1926,SPOKANE,28,111659.704
12,1926,SPOKANE,59,111705.3841
13,1926,SPOKANE,85,111751.0083
14,1926,SPOKANE,55,111796.5753
15,1926,SPOKANE,24,111842.0836
16,1926,SPOKANE,10,111887.5317
17,1926,SPOKANE,10,111932.9182
18,1926,SPOKANE,1,111978.2416
19,1926,SPOKANE,7,112023.5004
20,1926,SPOKANE,2,112068.6932
21,1926,SPOKANE,8,112113.8185
22,1926,SPOKANE,51,112158.8749
23,1926,SPOKANE,113,112203.8609
24,1926,SPOKANE,171,112248.7751
25,1926,SPOKANE,179,112293.6159
26,1926,SPOKANE,294,112338.3819
1,1927,SPOKANE,543,112383.0717
2,1927,SPOKANE,278,112427.6838
3,1927,SPOKANE,230,112472.2168
4,1927,SPOKANE,109,112516.6691
5,1927,SPOKANE,75,112561.0393
6,1927,SPOKANE,38,112605.326
7,1927,SPOKANE,32,112649.5277
8,1927,SPOKANE,8,112693.6429
9,1927,SPOKANE,8,112737.6702
10,1927,SPOKANE,4,112781.6082
11,1927,SPOKANE,15,112825.4553
12,1927,SPOKANE,2,112869.21
13,1927,SPOKANE,5,112912.8711
14,1927,SPOKANE,4,112956.4369
15,1927,SPOKANE,0,112999.906
16,1927,SPOKANE,1,113043.2769
17,1927,SPOKANE,0,113086.5483
18,1927,SPOKANE,1,113129.7186
19,1927,SPOKANE,0,113172.7864
20,1927,SPOKANE,0,113215.7502
21,1927,SPOKANE,5,113258.6085
22,1927,SPOKANE,0,113301.3599
23,1927,SPOKANE,2,113344.003
24,1927,SPOKANE,0,113386.5362
25,1927,SPOKANE,0,113428.9582
26,1927,SPOKANE,1,113471.2674
1,1928,SPOKANE,0,113513.4624
2,1928,SPOKANE,0,113555.5417
3,1928,SPOKANE,0,113597.5039
4,1928,SPOKANE,0,113639.3475
5,1928,SPOKANE,2,113681.071
6,1928,SPOKANE,0,113722.6731
7,1928,SPOKANE,1,113764.1522
8,1928,SPOKANE,0,113805.5068
9,1928,SPOKANE,0,113846.7356
10,1928,SPOKANE,0,113887.837
11,1928,SPOKANE,0,113928.8095
12,1928,SPOKANE,0,113969.6519
13,1928,SPOKANE,0,114010.3624
14,1928,SPOKANE,2,114050.9398
15,1928,SPOKANE,0,114091.3826
16,1928,SPOKANE,2,114131.6892
17,1928,SPOKANE,3,114171.8582
18,1928,SPOKANE,14,114211.8883
19,1928,SPOKANE,2,114251.7778
20,1928,SPOKANE,16,114291.5253
21,1928,SPOKANE,14,114331.1295
22,1928,SPOKANE,9,114370.5888
23,1928,SPOKANE,27,114409.9017
24,1928,SPOKANE,21,114449.0668
25,1928,SPOKANE,25,114488.0827
26,1928,SPOKANE,47,114526.9479
1,1929,SPOKANE,48,114565.6609
2,1929,SPOKANE,33,114604.2202
3,1929,SPOKANE,59,114642.6245
4,1929,SPOKANE,94,114680.8721
5,1929,SPOKANE,106,114718.9618
6,1929,SPOKANE,92,114756.892
7,1929,SPOKANE,162,114794.6613
8,1929,SPOKANE,238,114832.2681
9,1929,SPOKANE,240,114869.7111
10,1929,SPOKANE,227,114906.9888
11,1929,SPOKANE,261,114944.0997
12,1929,SPOKANE,194,114981.0423
13,1929,SPOKANE,96,115017.8153
14,1929,SPOKANE,42,115054.417
15,1929,SPOKANE,20,115090.8462
16,1929,SPOKANE,6,115127.1013
17,1929,SPOKANE,3,115163.1808
18,1929,SPOKANE,1,115199.0834
19,1929,SPOKANE,0,115234.8074
20,1929,SPOKANE,0,115270.3516
21,1929,SPOKANE,2,115305.7143
22,1929,SPOKANE,2,115340.8942
23,1929,SPOKANE,0,115375.8898
24,1929,SPOKANE,1,115410.6997
25,1929,SPOKANE,0,115445.3223
26,1929,SPOKANE,1,115479.7562
1,1930,SPOKANE,0,115514
2,1930,SPOKANE,2,115548.0526
3,1930,SPOKANE,1,115581.9151
4,1930,SPOKANE,0,115615.5887
5,1930,SPOKANE,1,115649.0749
6,1930,SPOKANE,2,115682.3751
7,1930,SPOKANE,2,115715.4906
8,1930,SPOKANE,0,115748.4229
9,1930,SPOKANE,18,115781.1733
10,1930,SPOKANE,11,115813.7433
11,1930,SPOKANE,19,115846.1343
12,1930,SPOKANE,56,115878.3475
13,1930,SPOKANE,54,115910.3845
14,1930,SPOKANE,35,115942.2467
15,1930,SPOKANE,20,115973.9353
16,1930,SPOKANE,7,116005.4519
17,1930,SPOKANE,3,116036.7977
18,1930,SPOKANE,3,116067.9743
19,1930,SPOKANE,2,116098.983
20,1930,SPOKANE,4,116129.8252
21,1930,SPOKANE,0,116160.5022
22,1930,SPOKANE,0,116191.0156
23,1930,SPOKANE,1,116221.3666
24,1930,SPOKANE,3,116251.5566
25,1930,SPOKANE,7,116281.5872
26,1930,SPOKANE,2,116311.4596
1,1931,SPOKANE,8,116341.1753
2,1931,SPOKANE,31,116370.7356
3,1931,SPOKANE,21,116400.1419
4,1931,SPOKANE,12,116429.3957
5,1931,SPOKANE,10,116458.4983
6,1931,SPOKANE,12,116487.4512
7,1931,SPOKANE,14,116516.2557
8,1931,SPOKANE,11,116544.9131
9,1931,SPOKANE,5,116573.425
10,1931,SPOKANE,5,116601.7927
11,1931,SPOKANE,6,116630.0176
12,1931,SPOKANE,3,116658.1011
13,1931,SPOKANE,3,116686.0446
14,1931,SPOKANE,2,116713.8494
15,1931,SPOKANE,3,116741.5171
16,1931,SPOKANE,1,116769.0489
17,1931,SPOKANE,0,116796.4462
18,1931,SPOKANE,0,116823.7106
19,1931,SPOKANE,0,116850.8432
20,1931,SPOKANE,0,116877.8457
21,1931,SPOKANE,1,116904.7192
22,1931,SPOKANE,0,116931.4653
23,1931,SPOKANE,0,116958.0854
24,1931,SPOKANE,1,116984.5807
25,1931,SPOKANE,2,117010.9528
26,1931,SPOKANE,0,117037.203
1,1932,SPOKANE,3,117063.3327
2,1932,SPOKANE,10,117089.3433
3,1932,SPOKANE,14,117115.2363
4,1932,SPOKANE,9,117141.0129
5,1932,SPOKANE,2,117166.6746
6,1932,SPOKANE,1,117192.2227
7,1932,SPOKANE,0,117217.6588
8,1932,SPOKANE,2,117242.9841
9,1932,SPOKANE,8,117268.2001
10,1932,SPOKANE,10,117293.3081
11,1932,SPOKANE,38,117318.3096
12,1932,SPOKANE,46,117343.206
13,1932,SPOKANE,51,117367.9986
14,1932,SPOKANE,34,117392.6888
15,1932,SPOKANE,8,117417.278
16,1932,SPOKANE,3,117441.7677
17,1932,SPOKANE,0,117466.1592
18,1932,SPOKANE,3,117490.4539
19,1932,SPOKANE,2,117514.6533
20,1932,SPOKANE,2,117538.7586
21,1932,SPOKANE,2,117562.7713
22,1932,SPOKANE,3,117586.6928
23,1932,SPOKANE,3,117610.5245
24,1932,SPOKANE,0,117634.2678
25,1932,SPOKANE,1,117657.9241
26,1932,SPOKANE,0,117681.4947
1,1933,SPOKANE,0,117704.9811
2,1933,SPOKANE,0,117728.3847
3,1933,SPOKANE,1,117751.7068
4,1933,SPOKANE,3,117774.9489
5,1933,SPOKANE,1,117798.1123
6,1933,SPOKANE,0,117821.1984
7,1933,SPOKANE,1,117844.2087
8,1933,SPOKANE,1,117867.1445
9,1933,SPOKANE,4,117890.0072
10,1933,SPOKANE,4,117912.7983
11,1933,SPOKANE,6,117935.519
12,1933,SPOKANE,36,117958.1708
13,1933,SPOKANE,50,117980.7552
14,1933,SPOKANE,61,118003.2734
15,1933,SPOKANE,14,118025.727
16,1933,SPOKANE,16,118048.1172
17,1933,SPOKANE,14,118070.4454
18,1933,SPOKANE,12,118092.7132
19,1933,SPOKANE,12,118114.9218
20,1933,SPOKANE,4,118137.0727
21,1933,SPOKANE,10,118159.1672
22,1933,SPOKANE,40,118181.2068
23,1933,SPOKANE,79,118203.1928
24,1933,SPOKANE,174,118225.1267
25,1933,SPOKANE,344,118247.0098
26,1933,SPOKANE,429,118268.8435
1,1934,SPOKANE,613,118290.6292
2,1934,SPOKANE,721,118312.3684
3,1934,SPOKANE,579,118334.0623
4,1934,SPOKANE,277,118355.7125
5,1934,SPOKANE,129,118377.3203
6,1934,SPOKANE,64,118398.887
7,1934,SPOKANE,52,118420.4142
8,1934,SPOKANE,39,118441.9031
9,1934,SPOKANE,11,118463.3552
10,1934,SPOKANE,14,118484.7719
11,1934,SPOKANE,44,118506.1545
12,1934,SPOKANE,19,118527.5045
13,1934,SPOKANE,22,118548.8232
14,1934,SPOKANE,10,118570.1121
15,1934,SPOKANE,3,118591.3726
16,1934,SPOKANE,5,118612.6059
17,1934,SPOKANE,3,118633.8136
18,1934,SPOKANE,1,118654.9971
19,1934,SPOKANE,1,118676.1576
20,1934,SPOKANE,2,118697.2967
21,1934,SPOKANE,2,118718.4157
22,1934,SPOKANE,4,118739.516
23,1934,SPOKANE,5,118760.5989
24,1934,SPOKANE,17,118781.666
25,1934,SPOKANE,18,118802.7186
26,1934,SPOKANE,29,118823.758
1,1935,SPOKANE,63,118844.7857
2,1935,SPOKANE,223,118865.8031
3,1935,SPOKANE,318,118886.8116
4,1935,SPOKANE,215,118907.8125
5,1935,SPOKANE,258,118928.8072
6,1935,SPOKANE,320,118949.7972
7,1935,SPOKANE,247,118970.7839
8,1935,SPOKANE,294,118991.7686
9,1935,SPOKANE,194,119012.7527
10,1935,SPOKANE,129,119033.7377
11,1935,SPOKANE,89,119054.7248
12,1935,SPOKANE,65,119075.7156
13,1935,SPOKANE,14,119096.7114
14,1935,SPOKANE,5,119117.7136
15,1935,SPOKANE,10,119138.7236
16,1935,SPOKANE,4,119159.7428
17,1935,SPOKANE,1,119180.7725
18,1935,SPOKANE,3,119201.8143
19,1935,SPOKANE,6,119222.8694
20,1935,SPOKANE,7,119243.9393
21,1935,SPOKANE,2,119265.0254
22,1935,SPOKANE,7,119286.129
23,1935,SPOKANE,8,119307.2516
24,1935,SPOKANE,17,119328.3945
25,1935,SPOKANE,29,119349.5592
26,1935,SPOKANE,14,119370.747
1,1936,SPOKANE,9,119391.9593
2,1936,SPOKANE,10,119413.1976
3,1936,SPOKANE,8,119434.4632
4,1936,SPOKANE,9,119455.7575
5,1936,SPOKANE,7,119477.0819
6,1936,SPOKANE,14,119498.4378
7,1936,SPOKANE,18,119519.8266
8,1936,SPOKANE,9,119541.2497
9,1936,SPOKANE,22,119562.7085
10,1936,SPOKANE,21,119584.2044
11,1936,SPOKANE,18,119605.7387
12,1936,SPOKANE,28,119627.3129
13,1936,SPOKANE,20,119648.9284
14,1936,SPOKANE,18,119670.5866
15,1936,SPOKANE,3,119692.2888
16,1936,SPOKANE,2,119714.0364
17,1936,SPOKANE,6,119735.8309
18,1936,SPOKANE,3,119757.6736
19,1936,SPOKANE,4,119779.566
20,1936,SPOKANE,1,119801.5093
21,1936,SPOKANE,1,119823.5051
22,1936,SPOKANE,1,119845.5548
23,1936,SPOKANE,1,119867.6596
24,1936,SPOKANE,0,119889.821
25,1936,SPOKANE,0,119912.0404
26,1936,SPOKANE,4,119934.3193
1,1937,SPOKANE,0,119956.6589
2,1937,SPOKANE,1,119979.0606
3,1937,SPOKANE,0,120001.526
4,1937,SPOKANE,3,120024.0563
5,1937,SPOKANE,2,120046.653
6,1937,SPOKANE,3,120069.3175
7,1937,SPOKANE,6,120092.0511
8,1937,SPOKANE,9,120114.8553
9,1937,SPOKANE,52,120137.7314
10,1937,SPOKANE,40,120160.6808
11,1937,SPOKANE,60,120183.705
12,1937,SPOKANE,70,120206.8053
13,1937,SPOKANE,65,120229.9831
14,1937,SPOKANE,47,120253.2398
15,1937,SPOKANE,20,120276.5768
16,1937,SPOKANE,4,120299.9956
17,1937,SPOKANE,2,120323.4974
18,1937,SPOKANE,1,120347.0837
19,1937,SPOKANE,6,120370.756
20,1937,SPOKANE,2,120394.5155
21,1937,SPOKANE,0,120418.3636
22,1937,SPOKANE,5,120442.3019
23,1937,SPOKANE,4,120466.3316
24,1937,SPOKANE,0,120490.4542
25,1937,SPOKANE,0,120514.671
26,1937,SPOKANE,0,120538.9835
1,1938,SPOKANE,0,120563.393
2,1938,SPOKANE,1,120587.9009
3,1938,SPOKANE,2,120612.5087
4,1938,SPOKANE,0,120637.2177
5,1938,SPOKANE,1,120662.0293
6,1938,SPOKANE,2,120686.945
7,1938,SPOKANE,4,120711.966
8,1938,SPOKANE,0,120737.0939
9,1938,SPOKANE,3,120762.33
10,1938,SPOKANE,2,120787.6756
11,1938,SPOKANE,8,120813.1322
12,1938,SPOKANE,4,120838.7012
13,1938,SPOKANE,2,120864.384
14,1938,SPOKANE,3,120890.182
15,1938,SPOKANE,5,120916.0965
16,1938,SPOKANE,4,120942.129
17,1938,SPOKANE,2,120968.2808
18,1938,SPOKANE,2,120994.5534
19,1938,SPOKANE,2,121020.9482
20,1938,SPOKANE,1,121047.4664
21,1938,SPOKANE,1,121074.1096
22,1938,SPOKANE,1,121100.8791
23,1938,SPOKANE,6,121127.7764
24,1938,SPOKANE,6,121154.8027
25,1938,SPOKANE,6,121181.9596
26,1938,SPOKANE,17,121209.2484
1,1939,SPOKANE,26,121236.6704
2,1939,SPOKANE,24,121264.2272
3,1939,SPOKANE,73,121291.9201
4,1939,SPOKANE,105,121319.7504
5,1939,SPOKANE,192,121347.7196
6,1939,SPOKANE,332,121375.8291
7,1939,SPOKANE,369,121404.0802
8,1939,SPOKANE,388,121432.4744
9,1939,SPOKANE,398,121461.0131
10,1939,SPOKANE,308,121489.6976
11,1939,SPOKANE,219,121518.5293
12,1939,SPOKANE,111,121547.5097
13,1939,SPOKANE,49,121576.6401
14,1939,SPOKANE,25,121605.9219
15,1939,SPOKANE,12,121635.3566
16,1939,SPOKANE,8,121664.9454
17,1939,SPOKANE,4,121694.6899
18,1939,SPOKANE,2,121724.5914
19,1939,SPOKANE,4,121754.6513
20,1939,SPOKANE,8,121784.871
21,1939,SPOKANE,2,121815.2518
22,1939,SPOKANE,3,121845.7953
23,1939,SPOKANE,4,121876.5027
24,1939,SPOKANE,2,121907.3755
25,1939,SPOKANE,5,121938.415
26,1939,SPOKANE,9,121969.6227
1,1940,SPOKANE,0,122001
2,1940,SPOKANE,0,122032.5481
3,1940,SPOKANE,2,122064.2681
4,1940,SPOKANE,6,122096.1607
5,1940,SPOKANE,2,122128.2268
6,1940,SPOKANE,3,122160.4673
7,1940,SPOKANE,10,122192.883
8,1940,SPOKANE,7,122225.4749
9,1940,SPOKANE,28,122258.2437
10,1940,SPOKANE,12,122291.1903
11,1940,SPOKANE,6,122324.3157
12,1940,SPOKANE,2,122357.6205
13,1940,SPOKANE,4,122391.1058
14,1940,SPOKANE,2,122424.7723
15,1940,SPOKANE,1,122458.6209
16,1940,SPOKANE,1,122492.6525
17,1940,SPOKANE,0,122526.868
18,1940,SPOKANE,0,122561.2681
19,1940,SPOKANE,0,122595.8538
20,1940,SPOKANE,0,122630.6259
21,1940,SPOKANE,0,122665.5853
22,1940,SPOKANE,0,122700.7328
23,1940,SPOKANE,0,122736.0693
24,1940,SPOKANE,0,122771.5956
25,1940,SPOKANE,1,122807.3127
26,1940,SPOKANE,0,122843.2213
1,1941,SPOKANE,1,122879.3224
2,1941,SPOKANE,1,122915.6167
3,1941,SPOKANE,2,122952.1052
4,1941,SPOKANE,14,122988.7887
5,1941,SPOKANE,12,123025.668
6,1941,SPOKANE,14,123062.7441
7,1941,SPOKANE,18,123100.0178
8,1941,SPOKANE,20,123137.4899
9,1941,SPOKANE,18,123175.1613
10,1941,SPOKANE,14,123213.0328
11,1941,SPOKANE,12,123251.1054
12,1941,SPOKANE,6,123289.3799
13,1941,SPOKANE,0,123327.8571
14,1941,SPOKANE,3,123366.5378
15,1941,SPOKANE,1,123405.4231
16,1941,SPOKANE,1,123444.5137
17,1941,SPOKANE,0,123483.8104
18,1941,SPOKANE,1,123523.3142
19,1941,SPOKANE,0,123563.0258
20,1941,SPOKANE,0,123602.9462
21,1941,SPOKANE,0,123643.0762
22,1941,SPOKANE,0,123683.4167
23,1941,SPOKANE,0,123723.9686
24,1941,SPOKANE,0,123764.7326
25,1941,SPOKANE,0,123805.7096
26,1941,SPOKANE,0,123846.9006
1,1942,SPOKANE,6,123888.3063
2,1942,SPOKANE,3,123929.9277
3,1942,SPOKANE,2,123971.7655
4,1942,SPOKANE,9,124013.8207
5,1942,SPOKANE,15,124056.0941
6,1942,SPOKANE,14,124098.5865
7,1942,SPOKANE,55,124141.2989
8,1942,SPOKANE,63,124184.232
9,1942,SPOKANE,95,124227.3868
10,1942,SPOKANE,88,124270.7641
11,1942,SPOKANE,141,124314.3647
12,1942,SPOKANE,173,124358.1896
13,1942,SPOKANE,157,124402.2395
14,1942,SPOKANE,85,124446.5153
15,1942,SPOKANE,29,124491.018
16,1942,SPOKANE,10,124535.7483
17,1942,SPOKANE,12,124580.7071
18,1942,SPOKANE,8,124625.8953
19,1942,SPOKANE,9,124671.3138
20,1942,SPOKANE,13,124716.9633
21,1942,SPOKANE,9,124762.8447
22,1942,SPOKANE,17,124808.959
23,1942,SPOKANE,49,124855.3069
24,1942,SPOKANE,68,124901.8894
25,1942,SPOKANE,72,124948.7073
26,1942,SPOKANE,92,124995.7614
1,1943,SPOKANE,133,125043.0526
2,1943,SPOKANE,289,125090.5817
3,1943,SPOKANE,301,125138.3497
4,1943,SPOKANE,334,125186.3574
5,1943,SPOKANE,356,125234.6056
6,1943,SPOKANE,298,125283.0952
7,1943,SPOKANE,276,125331.8271
8,1943,SPOKANE,196,125380.802
9,1943,SPOKANE,98,125430.021
10,1943,SPOKANE,61,125479.4848
11,1943,SPOKANE,42,125529.1943
12,1943,SPOKANE,23,125579.1503
13,1943,SPOKANE,31,125629.3538
14,1943,SPOKANE,13,125679.8055
15,1943,SPOKANE,10,125730.5064
16,1943,SPOKANE,7,125781.4573
17,1943,SPOKANE,3,125832.659
18,1943,SPOKANE,3,125884.1124
19,1943,SPOKANE,8,125935.8184
20,1943,SPOKANE,12,125987.7778
21,1943,SPOKANE,5,126039.9915
22,1943,SPOKANE,12,126092.4604
23,1943,SPOKANE,17,126145.1852
24,1943,SPOKANE,17,126198.1669
25,1943,SPOKANE,35,126251.4064
26,1943,SPOKANE,20,126304.9044
1,1944,SPOKANE,54,126358.6619
2,1944,SPOKANE,109,126412.6796
3,1944,SPOKANE,76,126466.9586
4,1944,SPOKANE,88,126521.4995
5,1944,SPOKANE,100,126576.3034
6,1944,SPOKANE,118,126631.3709
7,1944,SPOKANE,103,126686.7031
8,1944,SPOKANE,117,126742.3007
9,1944,SPOKANE,76,126798.1647
10,1944,SPOKANE,67,126854.2958
11,1944,SPOKANE,64,126910.6949
12,1944,SPOKANE,33,126967.363
13,1944,SPOKANE,28,127024.3008
14,1944,SPOKANE,12,127081.5092
15,1944,SPOKANE,6,127138.989
16,1944,SPOKANE,8,127196.7413
17,1944,SPOKANE,5,127254.7666
18,1944,SPOKANE,10,127313.0661
19,1944,SPOKANE,5,127371.6404
20,1944,SPOKANE,2,127430.4906
21,1944,SPOKANE,7,127489.6173
22,1944,SPOKANE,16,127549.0215
23,1944,SPOKANE,2,127608.7041
24,1944,SPOKANE,5,127668.6659
25,1944,SPOKANE,2,127728.9077
26,1944,SPOKANE,9,127789.4305
1,1945,SPOKANE,2,127850.235
2,1945,SPOKANE,1,127911.3222
3,1945,SPOKANE,1,127972.6929
4,1945,SPOKANE,3,128034.3479
5,1945,SPOKANE,1,128096.2882
6,1945,SPOKANE,0,128158.5145
7,1945,SPOKANE,3,128221.0278
8,1945,SPOKANE,2,128283.8288
9,1945,SPOKANE,1,128346.9185
10,1945,SPOKANE,10,128410.2978
11,1945,SPOKANE,14,128473.9674
12,1945,SPOKANE,2,128537.9282
13,1945,SPOKANE,12,128602.1811
14,1945,SPOKANE,10,128666.727
15,1945,SPOKANE,3,128731.5667
16,1945,SPOKANE,3,128796.701
17,1945,SPOKANE,0,128862.1309
18,1945,SPOKANE,1,128927.8572
19,1945,SPOKANE,2,128993.8807
20,1945,SPOKANE,0,129060.2023
21,1945,SPOKANE,1,129126.8229
22,1945,SPOKANE,1,129193.7433
23,1945,SPOKANE,1,129260.9644
24,1945,SPOKANE,4,129328.487
25,1945,SPOKANE,16,129396.312
26,1945,SPOKANE,25,129464.4403
1,1946,SPOKANE,58,129532.8727
2,1946,SPOKANE,62,129601.6101
3,1946,SPOKANE,144,129670.6533
4,1946,SPOKANE,138,129740.0032
5,1946,SPOKANE,217,129809.6607
6,1946,SPOKANE,287,129879.6266
7,1946,SPOKANE,260,129949.9018
8,1946,SPOKANE,212,130020.4871
9,1946,SPOKANE,111,130091.3834
10,1946,SPOKANE,48,130162.5915
11,1946,SPOKANE,16,130234.1123
12,1946,SPOKANE,11,130305.9468
13,1946,SPOKANE,6,130378.0956
14,1946,SPOKANE,NA,130450.5598
15,1946,SPOKANE,NA,130523.34
16,1946,SPOKANE,NA,130596.4373
17,1946,SPOKANE,NA,130669.8525
18,1946,SPOKANE,4,130743.5864
19,1946,SPOKANE,NA,130817.6399
